phrase,label,category,non_comp_score,is_non_comp,n_tokens,ntp_avg_prob,ntp_avg_surprisal,ntp_entry_prob,ll_L0_avg,ll_L6_avg,ll_L12_avg,ll_L18_avg,ll_L24_avg,ll_L30_avg,ll_L36_avg,ll_L42_avg,ll_L47_avg,fl_L0_k1_prob,fl_L0_k1_top1,fl_L0_k1_top5,fl_L6_k1_prob,fl_L6_k1_top1,fl_L6_k1_top5,fl_L12_k1_prob,fl_L12_k1_top1,fl_L12_k1_top5,fl_L18_k1_prob,fl_L18_k1_top1,fl_L18_k1_top5,fl_L24_k1_prob,fl_L24_k1_top1,fl_L24_k1_top5,fl_L30_k1_prob,fl_L30_k1_top1,fl_L30_k1_top5,fl_L36_k1_prob,fl_L36_k1_top1,fl_L36_k1_top5,fl_L42_k1_prob,fl_L42_k1_top1,fl_L42_k1_top5,fl_L47_k1_prob,fl_L47_k1_top1,fl_L47_k1_top5,fl_mid_avg_prob,fl_mid_avg_surprisal,fl_L0_k2_prob,fl_L0_k2_top1,fl_L0_k2_top5,fl_L0_k3_prob,fl_L0_k3_top1,fl_L0_k3_top5,fl_L6_k2_prob,fl_L6_k2_top1,fl_L6_k2_top5,fl_L6_k3_prob,fl_L6_k3_top1,fl_L6_k3_top5,fl_L12_k2_prob,fl_L12_k2_top1,fl_L12_k2_top5,fl_L12_k3_prob,fl_L12_k3_top1,fl_L12_k3_top5,fl_L18_k2_prob,fl_L18_k2_top1,fl_L18_k2_top5,fl_L18_k3_prob,fl_L18_k3_top1,fl_L18_k3_top5,fl_L24_k2_prob,fl_L24_k2_top1,fl_L24_k2_top5,fl_L24_k3_prob,fl_L24_k3_top1,fl_L24_k3_top5,fl_L30_k2_prob,fl_L30_k2_top1,fl_L30_k2_top5,fl_L30_k3_prob,fl_L30_k3_top1,fl_L30_k3_top5,fl_L36_k2_prob,fl_L36_k2_top1,fl_L36_k2_top5,fl_L36_k3_prob,fl_L36_k3_top1,fl_L36_k3_top5,fl_L42_k2_prob,fl_L42_k2_top1,fl_L42_k2_top5,fl_L42_k3_prob,fl_L42_k3_top1,fl_L42_k3_top5,fl_L47_k2_prob,fl_L47_k2_top1,fl_L47_k2_top5,fl_L47_k3_prob,fl_L47_k3_top1,fl_L47_k3_top5,lookahead_avg,fl_L0_k4_prob,fl_L0_k4_top1,fl_L0_k4_top5,fl_L6_k4_prob,fl_L6_k4_top1,fl_L6_k4_top5,fl_L12_k4_prob,fl_L12_k4_top1,fl_L12_k4_top5,fl_L18_k4_prob,fl_L18_k4_top1,fl_L18_k4_top5,fl_L24_k4_prob,fl_L24_k4_top1,fl_L24_k4_top5,fl_L30_k4_prob,fl_L30_k4_top1,fl_L30_k4_top5,fl_L36_k4_prob,fl_L36_k4_top1,fl_L36_k4_top5,fl_L42_k4_prob,fl_L42_k4_top1,fl_L42_k4_top5,fl_L47_k4_prob,fl_L47_k4_top1,fl_L47_k4_top5
you can catch more flies with honey than you can with vinegar,non-compositional,idiomem,1.0,True,12,0.47467724546599627,3.7703276400285572,3.1946714443620294e-05,1.3235222000886373e-10,0.006323302682589697,0.0049657052077236585,0.006138155634372114,0.01501558022557054,0.06204596284896979,0.17989327342788836,0.4314381526973534,0.4509826597633781,1.4557969274520133e-09,0,0,0.03054526261985302,0,1,0.016758011654019356,0,1,0.007098928559571505,0,0,0.003870778251439333,0,0,0.013096809387207031,0,0,0.015219228342175484,0,1,0.03557736054062843,0,1,0.05053030326962471,0,1,0.0007361629589055306,15.391571103939624,4.708044392710831e-13,0.0,0.0,1.5404041930899837e-10,0.0,0.0,0.00048228123341687024,0.0,0.0,0.000423952384153381,0.0,0.0,0.0003305806312710047,0.0,0.0,7.921294309198856e-05,0.0,0.0,0.0006227252306416631,0.0,0.0,0.00010096454934682697,0.0,0.0,0.00010852624836843461,0.0,0.0,2.160615986213088e-05,0.0,0.0,5.1674669521162286e-05,0.0,0.0,2.1384012143244036e-05,0.0,0.0,0.00014348815602716058,0.0,0.0,4.5283017243491486e-05,0.0,0.0,8.750117558520287e-05,0.0,0.0,6.921912427060306e-05,0.0,0.0,8.327308023581281e-05,0.0,0.0,0.0002270238328492269,0.0,0.0,0.0017088509357249318,3.2310525782675015e-13,0.0,0.0,2.039809442067053e-05,0.0,0.0,4.285115210223012e-06,0.0,0.0,3.62415471499844e-06,0.0,0.0,1.344963720839587e-06,0.0,0.0,1.3688337219264213e-07,0.0,0.0,1.308442563185963e-07,0.0,0.0,2.486698917891772e-07,0.0,0.0,6.781264687560906e-07,0.0,0.0
"you can lead a horse to water, but you can't make him drink",non-compositional,idiomem,1.0,True,15,0.7464284435710786,1.4032314923623106,3.1986943213269114e-05,1.0816757688229443e-10,0.05334082035395633,0.07075003528370871,0.07457056518718932,0.09716196171533349,0.1949022021330669,0.3777136173928284,0.6534310538424636,0.7481997460511464,1.4557969274520133e-09,0,0,0.03052362985908985,0,1,0.016820799559354782,0,1,0.0070653934963047504,0,0,0.0038553550839424133,0,0,0.01303818728774786,0,0,0.01516819465905428,0,1,0.03544868901371956,0,1,0.05043022707104683,0,1,0.0006232143354135847,14.441821208905369,1.8162706581781318e-12,0.0,0.0,8.692960240530567e-10,0.0,0.0,0.00044834063737653196,0.0,0.0,0.0005482465494424105,0.0,0.0,2.920004590123426e-05,0.0,0.0,0.0002236447762697935,0.0,0.0,1.1110447303508408e-05,0.0,0.0,0.00020003871759399772,0.0,0.0,1.2857716455982882e-06,0.0,0.0,4.3588635890046135e-05,0.0,0.0,1.518952217338665e-06,0.0,0.0,4.1578823584131896e-05,0.0,0.0,1.4635460274803336e-06,0.0,0.0,7.609892782056704e-05,0.0,0.0,8.837168934405781e-06,0.0,0.0,0.00010797462164191529,0.0,0.0,2.483204661984928e-05,0.0,0.0,0.0005986949545331299,0.0,0.0,0.0007332448884096721,1.7965961834551236e-13,0.0,0.0,2.315415804332588e-05,0.0,0.0,5.816187240270665e-06,0.0,0.0,6.232396117411554e-06,0.0,0.0,1.021109937937581e-06,0.0,0.0,3.8971836602286203e-07,0.0,0.0,9.504893796474789e-07,0.0,0.0,2.1404109702416463e-06,0.0,0.0,4.482678832573583e-06,0.0,0.0
you can't make an omelet without breaking some eggs,non-compositional,idiomem,1.0,True,12,0.5004386063665152,2.248870016075181,3.1946714443620294e-05,1.3241054405789997e-10,0.06002645432632066,0.08728196426454815,0.0877825598932263,0.09282962386483136,0.1469152953835543,0.2254624468147416,0.3442905940623446,0.47646827276118775,1.4557969274520133e-09,0,0,0.03054526261985302,0,1,0.016758011654019356,0,1,0.007098928559571505,0,0,0.003870778251439333,0,0,0.013096809387207031,0,0,0.015219228342175484,0,1,0.03557736054062843,0,1,0.05053030326962471,0,1,0.0004094714088089611,15.006370003807792,1.1046910863279566e-13,0.0,0.0,9.753231555720276e-11,0.0,0.0,0.00017690232198219746,0.0,0.0,0.0005024735582992435,0.0,0.0,0.00027086804038845,0.0,0.0,0.0002564527385402471,0.0,0.0,0.00035620684502646327,0.0,0.0,0.00012713354954030365,0.0,0.0,0.00017478463996667415,0.0,0.0,4.741160591947846e-05,0.0,0.0,2.18590739677893e-05,0.0,0.0,2.5505984012852423e-05,0.0,0.0,1.9504534066072665e-05,0.0,0.0,3.15047764161136e-05,0.0,0.0,6.364322325680405e-05,0.0,0.0,6.066951391403563e-05,0.0,0.0,0.00028253570781089365,0.0,0.0,0.00032172200735658407,0.0,0.0,0.0014073733890606825,1.458425324951662e-10,0.0,0.0,0.0002863008121494204,0.0,0.0,0.00012389139737933874,0.0,0.0,9.700188820715994e-05,0.0,0.0,2.08394030778436e-05,0.0,0.0,1.8788574379868805e-05,0.0,0.0,3.2141841074917465e-05,0.0,0.0,3.317928349133581e-05,0.0,0.0,0.00013365606719162315,0.0,0.0
keep up the good work,non-compositional,idiomem,1.0,True,5,0.43270152909099124,2.97846386366463,1.1045744031434879e-05,1.4758460409997462e-10,0.0010415829747216776,0.0008033574922592379,0.0025160232526104664,0.004222137808028492,0.03333060955264955,0.22050507808671682,0.3381056176331185,0.46128792662057094,1.4062279793494023e-19,0,0,0.00016040040645748377,0,0,0.00018166282097809017,0,0,0.0001124175832956098,0,0,5.7776276662480086e-05,0,0,0.00013284313899930567,0,0,0.00010190902685280889,0,0,0.00015875168901402503,0,0,0.001044019008986652,0,0,2.997210754074331e-05,15.479767865953221,7.195278218112961e-21,0.0,0.0,8.939863037622244e-19,0.0,0.0,0.00011966599413426593,0.0,0.0,0.0002472229243721813,0.0,0.0,5.412059181253426e-05,0.0,0.0,7.722193549852818e-05,0.0,0.0,5.2534927817760035e-05,0.0,0.0,0.00011352079309290275,0.0,0.0,1.9466358935460448e-05,0.0,0.0,3.715773709700443e-05,0.0,0.0,5.657987640006468e-05,0.0,0.0,2.1308176656020805e-05,0.0,0.0,4.273165177437477e-05,0.0,0.0,1.387293559673708e-05,0.0,0.0,0.00019488691759761423,0.0,0.0,2.7292151571600698e-05,0.0,0.0,0.002589023672044277,0.0,0.0,0.00021755974739789963,0.0,0.0,0.00047644107908126896,2.2387192465313853e-18,0.0,0.0,1.325030916632386e-05,0.0,0.0,1.0774045222206041e-05,0.0,0.0,1.1793892554123886e-05,0.0,0.0,5.4880574680282734e-06,0.0,0.0,7.061084488668712e-06,0.0,0.0,9.534719538351055e-06,0.0,0.0,1.3018413483223412e-05,0.0,0.0,5.0036214815918356e-05,0.0,0.0
not in a million years,non-compositional,idiomem,1.0,True,5,0.10970346737303771,5.3516261597253525,7.317942072404549e-05,7.169685970884311e-09,0.001452214884920977,0.0007734266673651291,0.0003740967840712983,0.00043147808446519775,0.0016458123848224204,0.016308272487549402,0.039209948990901466,0.08012561744544655,5.438583611239167e-12,0,0,0.00037553414586000144,0,0,0.00011169192293891683,0,0,6.830734491813928e-05,0,0,3.228292553103529e-05,0,0,1.3725173630518839e-05,0,0,2.7720441721612588e-05,0,0,0.0003431824443396181,0,0,0.001191918272525072,0,0,2.2290606580099848e-05,16.23476483853145,5.567555964869353e-12,0.0,0.0,2.8193948253057516e-17,0.0,0.0,0.0008834353648126125,0.0,0.0,1.3532677257899195e-05,0.0,0.0,0.0005795365432277322,0.0,0.0,9.321708603238221e-06,0.0,0.0,0.00021070984075777233,0.0,0.0,2.0589857740560547e-05,0.0,0.0,4.7478675696766004e-05,0.0,0.0,6.610114724026062e-06,0.0,0.0,1.6235504517680965e-05,0.0,0.0,7.784914828334877e-07,0.0,0.0,4.789662852999754e-05,0.0,0.0,5.258845021671732e-07,0.0,0.0,0.000528426025994122,0.0,0.0,1.7938352812052472e-06,0.0,0.0,0.0010477632749825716,0.0,0.0,2.8944973564648535e-06,0.0,0.0,1.4486683448922122e-05,4.415243517341292e-15,0.0,0.0,3.204585300409235e-05,0.0,0.0,5.890621650905814e-06,0.0,0.0,7.0499550020031165e-06,0.0,0.0,2.790710368572036e-06,0.0,0.0,5.368808047023776e-07,0.0,0.0,4.346981938851968e-07,0.0,0.0,2.677133352335659e-06,0.0,0.0,1.2135815268266015e-05,0.0,0.0
between life and death,non-compositional,idiomem,1.0,True,4,0.575918415968772,3.9681558996844917,6.602158464374952e-06,1.017365037439718e-14,0.0003278218791820109,0.0013027769988790776,0.0070363109989557415,0.04142320589744486,0.266758537341957,0.30641566501678125,0.6143093254916797,0.6090105092152953,3.655146336984172e-20,0,0,0.00024625082733109593,0,0,0.00021507982455659658,0,0,0.0003482271858956665,0,0,0.0002706145460251719,0,0,0.0001423930370947346,0,0,0.00015089770022314042,0,0,7.204614666989073e-05,0,0,0.00033894646912813187,0,0,0.0002596232225187123,12.340002771260723,8.306897195066308e-19,0.0,0.0,2.96191534617189e-19,0.0,0.0,0.00040126897511072457,0.0,0.0,0.00020039612718392164,0.0,0.0,0.0005508369649760425,0.0,0.0,5.3975614719092846e-05,0.0,0.0,0.000716612150426954,0.0,0.0,5.973849692963995e-05,0.0,0.0,0.0004492283915169537,0.0,0.0,5.9026730014011264e-05,0.0,0.0,0.0013965974794700742,0.0,0.0,6.63159808027558e-05,0.0,0.0,0.002390594920143485,0.0,0.0,0.0001595354697201401,0.0,0.0,0.0026746252551674843,0.0,0.0,3.547437518136576e-05,0.0,0.0,0.0069829924032092094,0.0,1.0,0.0001206192682730034,0.0,0.0,0.00034775894406872493,,,,,,,,,,,,,,,,,,,,,,,,,,,
for love nor money,non-compositional,idiomem,1.0,True,4,0.2428262972639459,9.950994472331073,4.892983997706324e-05,2.90783384061338e-13,4.8262561601101574e-05,1.605758067550293e-05,2.457853346034729e-05,0.00045543778514911537,0.0017171610078889898,0.015382262411056521,0.05578130393094701,0.17320369829879687,8.723501521840094e-13,0,0,4.006583912996575e-05,0,0,2.11655114981113e-05,0,0,9.57320116867777e-06,0,0,1.616495296730136e-06,0,0,3.4040573382299044e-07,0,0,5.547584578380338e-07,0,0,1.6386527477152413e-06,0,0,7.997143256943673e-06,0,0,6.014383226708257e-06,17.8317252887003,1.4582786367345335e-11,0.0,0.0,7.044892013502446e-12,0.0,0.0,2.4841030608513393e-05,0.0,0.0,5.3286355978343636e-05,0.0,0.0,6.624347406614106e-06,0.0,0.0,5.3673262300435454e-05,0.0,0.0,9.714465704746544e-06,0.0,0.0,2.433883310004603e-05,0.0,0.0,3.885351816279581e-06,0.0,0.0,1.2541302567115054e-05,0.0,0.0,9.849966318142833e-07,0.0,0.0,1.9044919099542312e-06,0.0,0.0,3.7323102333175484e-06,0.0,0.0,4.417104719323106e-06,0.0,0.0,5.916162535868352e-06,0.0,0.0,8.923593668441754e-06,0.0,0.0,2.1727875719079748e-05,0.0,0.0,4.793254265678115e-05,0.0,0.0,1.3054575144148354e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,
just what the doctor ordered,non-compositional,idiomem,1.0,True,5,0.27615521633197204,4.950480059220451,7.167645526351407e-05,5.131551710705914e-12,0.0006859596833237447,0.0008105808860818797,0.0006241981177481648,0.001266591247258475,0.012118818238482376,0.13437423016760164,0.24775375637295838,0.2715635877830209,9.35476104200095e-16,0,0,0.00014983778237365186,0,0,2.6554762371233664e-05,0,0,8.058503226493485e-06,0,0,1.272637746296823e-06,0,0,6.58914913742592e-08,0,0,3.6484098586697655e-07,0,0,8.876512765709776e-06,0,0,0.00018619775073602796,0,0,9.808737232219755e-06,18.37924085466968,1.995935307899351e-15,0.0,0.0,1.0274609945843935e-18,0.0,0.0,0.0003800175618380308,0.0,0.0,1.67457928910153e-05,0.0,0.0,5.486057489179075e-05,0.0,0.0,3.0321962185553275e-06,0.0,0.0,6.628924893448129e-05,0.0,0.0,1.8013906810665503e-06,0.0,0.0,9.387534191773739e-06,0.0,0.0,2.184147547268367e-07,0.0,0.0,3.548173594936088e-07,0.0,0.0,5.7266928976673626e-09,0.0,0.0,4.0746804188529495e-06,0.0,0.0,5.020241999886821e-08,0.0,0.0,0.00010178492811974138,0.0,0.0,1.6953534895947087e-06,0.0,0.0,0.002525593154132366,0.0,0.0,2.2347001504385844e-05,0.0,0.0,0.0002449512821044664,3.263670264944563e-18,0.0,0.0,0.00023827383120078593,0.0,0.0,0.0002942655119113624,0.0,0.0,0.0007367368671111763,0.0,0.0,2.8356362236081623e-05,0.0,0.0,7.749922588118352e-07,0.0,0.0,7.421652298944537e-06,0.0,0.0,0.00010542694508330896,0.0,0.0,0.0005293930298648775,0.0,0.0
in the cold light of day,non-compositional,idiomem,1.0,True,6,0.19607577014830896,5.19953471263131,0.00014366363757289946,2.7570396032874846e-08,0.0011341720906784757,0.0006499770788650494,0.003284837908358895,0.01050617356595467,0.05119281575280184,0.15024146323703463,0.27340451753116213,0.2229064854036551,1.3785162877866242e-07,0,0,0.00262525025755167,0,0,0.00042091059731319547,0,0,0.0002863482222892344,0,0,0.00010380210005678236,0,0,2.3280621462618e-05,0,0,0.00011310279660392553,0,0,0.0006515373825095594,0,0,0.005353461019694805,0,0,6.936411309652613e-05,14.362320705092875,9.628421324126002e-12,0.0,0.0,3.3113754793756556e-11,0.0,0.0,0.00032349431421607733,0.0,0.0,0.0011225095950067043,0.0,0.0,8.056787919485942e-05,0.0,0.0,0.0008129124762490392,0.0,0.0,7.763612666167319e-05,0.0,0.0,0.0005455202190205455,0.0,0.0,4.724641621578485e-05,0.0,0.0,0.00014243595069274306,0.0,0.0,7.354244644375285e-06,0.0,0.0,7.04493459124933e-06,0.0,0.0,8.670598617754877e-06,0.0,0.0,7.956587978696916e-06,0.0,0.0,1.0897293577727396e-05,0.0,0.0,3.0472805519821122e-05,0.0,0.0,2.763660450000316e-05,0.0,0.0,5.5541982874274254e-05,0.0,0.0,0.00022719006691269378,3.0109558224467037e-07,0.0,0.0,0.0010565617121756077,0.0,0.0,0.0003002242592629045,0.0,0.0,0.00019642004917841405,0.0,0.0,4.5792796299792826e-05,0.0,0.0,4.884651389147621e-06,0.0,0.0,6.872417543490883e-06,0.0,0.0,2.1608455426758155e-05,0.0,0.0,0.00015246038674376905,0.0,0.0
in the wake of,non-compositional,idiomem,1.0,True,4,0.3351975721307099,5.435598491004792,0.00014366363757289946,4.595054831264675e-08,0.004431738789814214,0.004848510744826247,0.00803930159114922,0.0431468079041224,0.2928908251154401,0.33861727739470854,0.3362284308726278,0.3350574322976172,1.3785162877866242e-07,0,0,0.00262525025755167,0,0,0.00042091059731319547,0,0,0.0002863482222892344,0,0,0.00010380210005678236,0,0,2.3280621462618e-05,0,0,0.00011310279660392553,0,0,0.0006515373825095594,0,0,0.005353461019694805,0,0,5.0169034314725046e-05,15.904177544341287,3.974232401504629e-12,0.0,0.0,3.0109558224467037e-07,0.0,0.0,4.4665484892902896e-05,0.0,0.0,0.0010565617121756077,0.0,0.0,3.100864705629647e-05,0.0,0.0,0.0003002242592629045,0.0,0.0,1.1327440915920306e-05,0.0,0.0,0.00019642004917841405,0.0,0.0,9.122065875999397e-07,0.0,0.0,4.5792796299792826e-05,0.0,0.0,2.504226586097502e-07,0.0,0.0,4.884651389147621e-06,0.0,0.0,5.819584885102813e-07,0.0,0.0,6.872417543490883e-06,0.0,0.0,1.311703954343102e-06,0.0,0.0,2.1608455426758155e-05,0.0,0.0,4.427531621331582e-06,0.0,0.0,0.00015246038674376905,0.0,0.0,3.5991348264966895e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,
the letter of the law,non-compositional,idiomem,1.0,True,5,0.22118973760370864,4.72017996500957,0.00021503378229681402,2.216726736049249e-11,0.002788351550407242,0.002884142828406766,0.0028663769480772316,0.012708377107628621,0.09640326646513131,0.20900952410011087,0.20240292605012655,0.2020658667315729,1.5291800215411905e-13,0,0,0.0011359554482623935,0,0,0.004536538850516081,0,0,0.0012979638995602727,0,0,0.00013915705494582653,0,0,0.00010889111581491306,0,0,0.0006375855882652104,0,0,0.0005567015614360571,0,0,0.00034858775325119495,0,0,5.598044936050428e-05,15.342054587887057,1.9646788640415025e-09,0.0,0.0,0.9989385008811951,1.0,1.0,0.0003488232323434204,0.0,0.0,0.0010713081574067473,0.0,0.0,0.00024709265562705696,0.0,0.0,0.0005514206131920218,0.0,0.0,0.00013298439444042742,0.0,0.0,0.0005560709396377206,0.0,0.0,2.556609979365021e-05,0.0,0.0,5.7557859690859914e-05,0.0,0.0,1.4593596461054403e-05,0.0,0.0,6.42643281025812e-05,0.0,0.0,8.911386976251379e-05,0.0,0.0,0.0006629840936511755,0.0,0.0,0.0002968191693071276,0.0,0.0,0.0020846198312938213,0.0,0.0,0.0004115397750865668,0.0,0.0,0.002976255491375923,0.0,0.0,0.0008728835993679241,3.2577568420677494e-10,0.0,0.0,0.00022455837461166084,0.0,0.0,5.597472409135662e-05,0.0,0.0,7.831863513274584e-06,0.0,0.0,1.640783011680469e-06,0.0,0.0,5.833344857819611e-06,0.0,0.0,0.00010696827666833997,0.0,0.0,0.000269729585852474,0.0,0.0,0.00040793855441734195,0.0,0.0
the men in grey suits,non-compositional,idiomem,1.0,True,5,0.053096955409273505,6.393745885150277,0.00021503378229681402,1.3974332218376613e-11,0.00024509743343514856,0.0004997460791855701,0.0004615177786035929,0.001213977397128474,0.009516773689711044,0.017763313295290573,0.04995565419085324,0.06622185650485335,5.589716883802609e-11,0,0,0.00025396147975698113,0,0,0.00019131170120090246,0,0,0.00012714268814306706,0,0,1.628257450647652e-05,0,0,1.0604165254335385e-05,0,0,0.00017413606110494584,0,0,0.0003535156138241291,0,0,0.0003671049780678004,0,0,1.542080409322466e-05,17.856556517440815,2.16686970588853e-07,0.0,0.0,8.545756333480647e-13,0.0,0.0,0.0005262088961899281,0.0,0.0,8.78095961525105e-05,0.0,0.0,0.0003694839251693338,0.0,0.0,3.4045839129248634e-05,0.0,0.0,0.00031010512611828744,0.0,0.0,6.201567430252908e-06,0.0,0.0,4.248197365086526e-05,0.0,0.0,2.753166199909174e-06,0.0,0.0,3.221960287191905e-05,0.0,0.0,3.941261184081668e-06,0.0,0.0,0.0001418483880115673,0.0,0.0,2.8508593459264375e-05,0.0,0.0,0.00042227725498378277,0.0,0.0,5.458524537971243e-05,0.0,0.0,0.00046406418550759554,0.0,0.0,5.206655623624101e-05,0.0,0.0,0.006676108632063915,2.9018736198704875e-13,0.0,0.0,6.407666660379618e-06,0.0,0.0,4.411538441217999e-07,0.0,0.0,2.8222751780049293e-07,0.0,0.0,1.655020156476894e-07,0.0,0.0,2.0654650256801688e-07,0.0,0.0,3.47223272001429e-06,0.0,0.0,6.899192158016376e-06,0.0,0.0,1.0588297300273553e-05,0.0,0.0
the spirit of the law,non-compositional,idiomem,1.0,True,5,0.2510665037953004,4.9415859936812225,0.00021503378229681402,2.2182114265800312e-11,0.003691221532790223,0.010454700281115947,0.0073392662366131844,0.03006383178149008,0.07935788113059061,0.2004609004516169,0.2867776609518842,0.2664526991557068,2.123056233854087e-13,0,0,0.0002132313820766285,0,0,7.828448724467307e-05,0,0,2.0654371837736107e-05,0,0,4.214508408040274e-06,0,0,2.4699938876437955e-06,0,0,2.0455165213206783e-05,0,0,5.093497384223156e-05,0,0,7.760972221149132e-05,0,0,2.2244812726057717e-05,16.603356058043392,1.9646788640415025e-09,0.0,0.0,0.9989385008811951,1.0,1.0,0.0003488232323434204,0.0,0.0,0.0010713081574067473,0.0,0.0,0.00024709265562705696,0.0,0.0,0.0005514206131920218,0.0,0.0,0.00013298439444042742,0.0,0.0,0.0005560709396377206,0.0,0.0,2.556609979365021e-05,0.0,0.0,5.7557859690859914e-05,0.0,0.0,1.4593596461054403e-05,0.0,0.0,6.42643281025812e-05,0.0,0.0,8.911386976251379e-05,0.0,0.0,0.0006629840936511755,0.0,0.0,0.0002968191693071276,0.0,0.0,0.0020846198312938213,0.0,0.0,0.0004115397750865668,0.0,0.0,0.002976255491375923,0.0,0.0,0.001662443186796736,3.2577568420677494e-10,0.0,0.0,0.00022455837461166084,0.0,0.0,5.597472409135662e-05,0.0,0.0,7.831863513274584e-06,0.0,0.0,1.640783011680469e-06,0.0,0.0,5.833344857819611e-06,0.0,0.0,0.00010696827666833997,0.0,0.0,0.000269729585852474,0.0,0.0,0.00040793855441734195,0.0,0.0
middle of the road,non-compositional,idiomem,1.0,True,4,0.2697374038398266,2.620192346821916,0.0004477314359974116,4.325552927068435e-11,0.0025738861925977594,0.004848424733305971,0.005724726244807243,0.004349465520742039,0.03208997589536011,0.05901307426393032,0.2353028617799282,0.27917206287384033,5.548035418592925e-29,0,0,0.0008571293437853456,0,0,0.0013761174632236362,0,0,0.001943407580256462,0,0,0.002857619896531105,0,0,0.0030192018020898104,0,0,0.008193658664822578,0,0,0.02609943225979805,0,1,0.13867953419685364,0,1,0.0009936696054258694,12.152572554842452,9.559529501555957e-28,0.0,0.0,8.115489762634756e-26,0.0,0.0,0.00023708825756330043,0.0,0.0,3.472757452982478e-05,0.0,0.0,8.485030411975458e-05,0.0,0.0,3.483950058580376e-05,0.0,0.0,9.982795018004254e-05,0.0,0.0,2.883958768507e-05,0.0,0.0,7.16090144123882e-05,0.0,0.0,5.177990533411503e-05,0.0,0.0,7.617705705342814e-05,0.0,0.0,7.543676474597305e-05,0.0,0.0,3.4279695682926103e-05,0.0,0.0,0.00016037614841479808,0.0,0.0,5.097766552353278e-05,0.0,0.0,0.000520925095770508,0.0,0.0,0.00043539301259443164,0.0,0.0,0.0011471078032627702,0.0,0.0,5.13424662737331e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,
caught in the crossfire,non-compositional,idiomem,1.0,True,5,0.3688713852316141,2.7488518218793025,1.5378193438664312e-06,5.496260644446147e-09,0.0011528039267432177,0.0008136473625199869,0.0062861337210051715,0.013777412008494139,0.026543418993242085,0.09264474356314167,0.3481089119450189,0.36140914587303996,3.7005052914909565e-27,0,0,0.0011766150128096342,0,0,0.0004473474691621959,0,0,0.0011704156640917063,0,0,0.0011956701055169106,0,0,0.0015216968022286892,0,0,0.0025775430258363485,0,0,0.0029899554792791605,0,0,0.01921592839062214,0,1,0.0006435537034121808,11.072467029116176,1.1350531923675582e-28,0.0,0.0,1.319258882269097e-28,0.0,0.0,0.0006033081444911659,0.0,0.0,1.0668249160517007e-05,0.0,0.0,0.00027614159625954926,0.0,0.0,3.283178375568241e-05,0.0,0.0,0.0007112808525562286,0.0,0.0,5.6672106438782066e-05,0.0,0.0,0.0009682831005193293,0.0,0.0,0.00016134297766257077,0.0,0.0,0.001133039826527238,0.0,0.0,0.00014098803512752056,0.0,0.0,0.0017406496917828918,0.0,0.0,8.609247743152082e-05,0.0,0.0,0.0018783892737701535,0.0,0.0,0.0001288285420741886,0.0,0.0,0.015440431423485279,0.0,0.0,9.364586003357545e-05,0.0,0.0,0.0007119368372514145,5.335966577962207e-28,0.0,0.0,0.0006021310109645128,0.0,0.0,0.0005567328771576285,0.0,0.0,0.00022142303350847214,0.0,0.0,0.00024891862994991243,0.0,0.0,0.00037583260564133525,0.0,0.0,0.0003746082657016814,0.0,0.0,0.0001757441641530022,0.0,0.0,8.626007911516353e-05,0.0,0.0
a breath of fresh air,non-compositional,idiomem,1.0,True,5,0.4209334280900521,5.062034557313635,0.0001457835896871984,3.3173347868758443e-13,0.006413533305021701,0.04487899386003846,0.142690261163807,0.13839874822906495,0.29990677086061623,0.3742330021655107,0.30082091278671896,0.3849794892749969,1.3222201111773302e-12,0,0,0.0002198211004724726,0,0,0.0004810580867342651,0,0,0.00021447055041790009,0,0,1.6958989363047294e-05,0,0,3.0533483368344605e-06,0,0,1.8234222807222977e-06,0,0,3.34751962327573e-06,0,0,5.912098004046129e-06,0,0,7.663050197947996e-06,17.64250581191379,9.380143328741042e-10,0.0,0.0,6.27204260750247e-11,0.0,0.0,0.0004139008524361998,0.0,0.0,0.00038279572618193924,0.0,0.0,0.00012821677955798805,0.0,0.0,7.087721314746886e-05,0.0,0.0,5.903517012484372e-05,0.0,0.0,4.980978701496497e-05,0.0,0.0,5.863732440047897e-06,0.0,0.0,7.01111821399536e-06,0.0,0.0,1.0299082759956946e-06,0.0,0.0,7.661865879526886e-07,0.0,0.0,5.05310163134709e-06,0.0,0.0,2.159032874260447e-06,0.0,0.0,3.477991413092241e-05,0.0,0.0,5.677664375980385e-06,0.0,0.0,0.000217134365811944,0.0,0.0,6.123641924205003e-06,0.0,0.0,0.003094334790512221,1.372618269046555e-10,0.0,0.0,3.5972523619420826e-05,0.0,0.0,5.967568540654611e-06,0.0,0.0,3.4061897622450488e-06,0.0,0.0,8.183607747014321e-07,0.0,0.0,6.023254428555447e-08,0.0,0.0,2.2310450731310993e-07,0.0,0.0,1.001189048110973e-06,0.0,0.0,3.226932676625438e-06,0.0,0.0
