phrase,label,category,non_comp_score,phrase_len_tokens,avg_next_token_prob,min_next_token_prob,max_next_token_prob,avg_surprisal,logit_lens_L0_avg_prob,logit_lens_L0_avg_surprisal,logit_lens_L6_avg_prob,logit_lens_L6_avg_surprisal,logit_lens_L12_avg_prob,logit_lens_L12_avg_surprisal,logit_lens_L18_avg_prob,logit_lens_L18_avg_surprisal,logit_lens_L24_avg_prob,logit_lens_L24_avg_surprisal,logit_lens_L30_avg_prob,logit_lens_L30_avg_surprisal,logit_lens_L36_avg_prob,logit_lens_L36_avg_surprisal,logit_lens_L42_avg_prob,logit_lens_L42_avg_surprisal,logit_lens_L47_avg_prob,logit_lens_L47_avg_surprisal,future_L0_k1_prob,future_L0_k1_top1,future_L0_k1_top10,future_L0_k2_prob,future_L0_k2_top1,future_L0_k2_top10,future_L6_k1_prob,future_L6_k1_top1,future_L6_k1_top10,future_L6_k2_prob,future_L6_k2_top1,future_L6_k2_top10,future_L12_k1_prob,future_L12_k1_top1,future_L12_k1_top10,future_L12_k2_prob,future_L12_k2_top1,future_L12_k2_top10,future_L18_k1_prob,future_L18_k1_top1,future_L18_k1_top10,future_L18_k2_prob,future_L18_k2_top1,future_L18_k2_top10,future_L24_k1_prob,future_L24_k1_top1,future_L24_k1_top10,future_L24_k2_prob,future_L24_k2_top1,future_L24_k2_top10,future_L30_k1_prob,future_L30_k1_top1,future_L30_k1_top10,future_L30_k2_prob,future_L30_k2_top1,future_L30_k2_top10,future_L36_k1_prob,future_L36_k1_top1,future_L36_k1_top10,future_L36_k2_prob,future_L36_k2_top1,future_L36_k2_top10,future_L42_k1_prob,future_L42_k1_top1,future_L42_k1_top10,future_L42_k2_prob,future_L42_k2_top1,future_L42_k2_top10,future_L47_k1_prob,future_L47_k1_top1,future_L47_k1_top10,future_L47_k2_prob,future_L47_k2_top1,future_L47_k2_top10,avg_lookahead_prob,future_L0_k3_prob,future_L0_k3_top1,future_L0_k3_top10,future_L6_k3_prob,future_L6_k3_top1,future_L6_k3_top10,future_L12_k3_prob,future_L12_k3_top1,future_L12_k3_top10,future_L18_k3_prob,future_L18_k3_top1,future_L18_k3_top10,future_L24_k3_prob,future_L24_k3_top1,future_L24_k3_top10,future_L30_k3_prob,future_L30_k3_top1,future_L30_k3_top10,future_L36_k3_prob,future_L36_k3_top1,future_L36_k3_top10,future_L42_k3_prob,future_L42_k3_top1,future_L42_k3_top10,future_L47_k3_prob,future_L47_k3_top1,future_L47_k3_top10
"no pain, no gain",non-compositional,idiomem,1.0,4,0.5453879018496082,0.000151844767970033,0.9540513157844543,3.6565073312845233,1.2309166497571736e-11,33.219280948873624,0.00031407567803398706,12.70643159292908,0.001218530753703817,12.195691146803858,0.0017456783492661998,11.497904830230537,0.014281347009955425,9.878045540030692,0.1496728959963889,8.82727451767068,0.36948579648799296,6.824495416149632,0.4555759521190339,5.0382199505526755,0.5439878364795732,3.81123055019067,1.3251227916395863e-31,0,0,1.651246142091606e-29,0.0,0.0,0.00040658179204910994,0,0,4.956539487466216e-05,0.0,0.0,0.0002442044788040221,0,0,7.037691102596e-05,0.0,0.0,0.00016678559768479317,0,0,0.00044547050492838025,0.0,0.0,0.0003912088868673891,0,0,0.0008330561104230583,0.0,0.0,0.00048082228749990463,0,0,0.0009213946177624166,0.0,0.0,0.0030016435775905848,0,0,0.015544258989393711,0.0,1.0,0.04443938285112381,0,1,0.01964297890663147,0.0,1.0,0.3039375841617584,1,1,0.0662466511130333,0.0,1.0,0.02220169566377687,1.3089922312180547e-28,0.0,0.0,5.936224738434248e-07,0.0,0.0,3.7365737171057845e-07,0.0,0.0,8.989479283627588e-06,0.0,0.0,0.0001207183813676238,0.0,0.0,4.7145196731435135e-05,0.0,0.0,0.00013713665248360485,0.0,0.0,0.0002581249864306301,0.0,0.0,8.93225078471005e-05,0.0,0.0
so far so good,non-compositional,idiomem,1.0,3,0.3332247550133616,0.001576020149514079,0.9928880333900452,5.63474590349103,5.019208308576019e-16,33.219280948873624,0.020475810500405107,9.108257717842918,0.0066004440644367906,9.878911061151953,0.00656684885082844,9.121520945047155,0.03595602573477663,7.6377142385293295,0.2326630718537975,6.405246820120308,0.3564925795411303,5.575891046436566,0.33273745590122417,6.0591768395896155,0.33246648878169555,5.6711391278156364,1.4846117373834462e-22,0,0,6.823650616694097e-23,0.0,0.0,0.0003488370857667178,0,0,0.0002906116424128413,0.0,0.0,0.00019749886996578425,0,0,0.0001992423494812101,0.0,0.0,7.798782462486997e-05,0,0,0.0001465566601837054,0.0,0.0,0.0001374650455545634,0,0,0.00010674469376681373,0.0,0.0,3.888220453518443e-05,0,0,4.195965448161587e-05,0.0,0.0,0.00010749865032266825,0,0,1.3909283552493434e-05,0.0,0.0,0.0006829588091932237,0,0,5.628008511848748e-05,0.0,0.0,0.0048503754660487175,0,0,0.000486863253172487,0.0,0.0,0.000486863253172487,,,,,,,,,,,,,,,,,,,,,,,,,,,
the best of both worlds,non-compositional,idiomem,1.0,4,0.25781097559956834,0.00202862243168056,0.9407050013542175,4.619775803952327,1.765446754174722e-11,33.219280948873624,0.0015000388375483453,9.41214581973577,0.0027486449107527733,8.752543828737739,0.05593679541198071,8.011507583851017,0.20345889390227967,8.256586487644064,0.24458387058984954,8.079597814616147,0.25233881079475395,6.862329574716791,0.2768489666923415,5.6222301511199975,0.2607700497319456,4.9165804027434685,9.779593691091227e-26,0,0,2.4513973424069054e-25,0.0,0.0,0.0013554206816479564,0,0,4.119833465665579e-05,0.0,0.0,0.0015568638918921351,0,0,4.070641443831846e-05,0.0,0.0,0.0015514962142333388,0,0,1.5483845345443115e-05,0.0,0.0,0.0005797203630208969,0,0,3.4270046853634994e-06,0.0,0.0,0.00047689807252027094,0,0,1.9881413209077436e-06,0.0,0.0,0.0004884718218818307,0,0,1.3082291161481407e-06,0.0,0.0,0.0010621874826028943,0,0,2.1143193862371845e-06,0.0,0.0,0.013848523609340191,0,1,2.7055677492171526e-05,0.0,0.0,0.00013983854175118418,4.3204649601506463e-23,0.0,0.0,3.7308298487914726e-05,0.0,0.0,3.0011366106919013e-05,0.0,0.0,2.5662899133749306e-05,0.0,0.0,1.774702286638785e-05,0.0,0.0,4.74665148431086e-06,0.0,0.0,1.4166065511744819e-06,0.0,0.0,2.5706528958835406e-06,0.0,0.0,2.414326081634499e-05,0.0,0.0
to get bent out of shape,non-compositional,idiomem,1.0,5,0.39888156485753823,2.167583943446516e-06,0.995263934135437,6.941710380670353,1.53136740581239e-10,32.6319313507653,0.0017478124616900458,10.574361278596111,0.0029640768671015394,10.415474866200993,0.003139020787239133,10.59522616635952,0.05183184524416902,9.828899516486844,0.19930636161311668,9.82839334642637,0.24108252437940791,8.23808901901547,0.3966330579216901,7.420246225648602,0.3999089374438881,6.8635460115815645,2.645206501189118e-19,0,0,9.262532256585859e-17,0.0,0.0,0.00011483341950224712,0,0,0.0018733334727585316,0.0,0.0,1.0145487067347858e-05,0,0,0.0018520717276260257,0.0,0.0,8.322965186380316e-06,0,0,0.001595397014170885,0.0,0.0,3.5129735351802083e-06,0,0,0.0005971718928776681,0.0,0.0,1.999608457481372e-06,0,0,0.000349337060470134,0.0,0.0,2.605822146506398e-06,0,0,0.0005123449955135584,0.0,0.0,3.053761474802741e-06,0,0,0.0022615278139710426,0.0,0.0,4.523316874838201e-06,0,0,0.003954790998250246,0.0,0.0,0.0016273144736260292,1.37386107406445e-18,0.0,0.0,0.00016194107593037188,0.0,0.0,3.3559437724761665e-05,0.0,0.0,5.5804281146265566e-05,0.0,0.0,3.0466238968074322e-05,0.0,0.0,4.1155821236316115e-05,0.0,0.0,7.217092934297398e-05,0.0,0.0,0.0003648831625469029,0.0,0.0,0.0009485634509474039,0.0,0.0
to make matters worse,non-compositional,idiomem,1.0,3,0.28279875038424507,0.0007605989812873304,0.8452664017677307,6.441483987651357,1.182292083102464e-10,32.61043130042421,0.002660669134153674,9.935246755072185,0.0035202725218065702,9.173677549499587,0.09503512528802578,7.435728777107016,0.2204093511099927,7.913079280766148,0.311084361380684,8.628809287228863,0.3329488089317844,7.617774273544249,0.33414480118275,6.690516732558103,0.29602027079090476,6.505439416346813,1.2317036958269802e-17,0,0,1.0915990283181067e-18,0.0,0.0,0.0002742449287325144,0,0,1.5697802382419468e-06,0.0,0.0,0.0001932182494783774,0,0,4.836402354158054e-07,0.0,0.0,0.0005329545238055289,0,0,4.995384188077878e-06,0.0,0.0,0.0004412852576933801,0,0,3.5086061416222947e-06,0.0,0.0,0.00020909881277475506,0,0,8.256230898950889e-07,0.0,0.0,0.0005789842107333243,0,1,1.525481820863206e-06,0.0,0.0,0.0026676440611481667,0,0,1.2401994354149792e-05,0.0,0.0,0.002921399660408497,0,0,4.494779568631202e-05,0.0,0.0,4.494779568631202e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,
we'll cross that bridge when we come to it,non-compositional,idiomem,1.0,9,0.6235059594910126,0.00028879192541353405,0.9931765198707581,2.5934216087145705,8.102748512900476e-12,33.219280948873624,0.0021919972706301552,9.89722463913244,0.003940304759857504,9.080996533279757,0.00389551875398158,9.157750966291724,0.004700651190634946,9.63445630944,0.08960475546134855,6.795189139755383,0.2957844656969731,5.214042372951043,0.5666177370359138,3.106971206425504,0.6184816086671263,2.7213369080067595,1.6801196616926993e-20,0,0,6.010997919007109e-22,0.0,0.0,0.0001852533023338765,0,0,0.00047259911661967635,0.0,0.0,9.280390077037737e-05,0,0,0.0001231855567311868,0.0,0.0,6.95761336828582e-05,0,0,6.152076093712822e-05,0.0,0.0,2.5116230972344056e-05,0,0,5.8368481404613703e-05,0.0,0.0,4.00103053834755e-05,0,0,6.913160177646205e-05,0.0,0.0,0.0001935879117809236,0,0,0.0001715093821985647,0.0,0.0,0.00020089131430722773,0,0,0.00016364279144909233,0.0,0.0,0.00030405286815948784,0,0,0.0005081992130726576,0.0,0.0,0.00014638778482269397,1.3611006563554317e-20,0.0,0.0,0.00019282115681562573,0.0,0.0,6.056583151803352e-05,0.0,0.0,2.8001702958135866e-05,0.0,0.0,2.284626680193469e-05,0.0,0.0,3.1930165278026834e-05,0.0,0.0,6.683689571218565e-05,0.0,0.0,4.9737940571503714e-05,0.0,0.0,4.658250691136345e-05,0.0,0.0
a bird in the hand is worth two in the bush,non-compositional,idiomem,1.0,10,0.727439014331685,5.05568204971496e-05,0.9977971315383911,1.8384286381754844,1.0755257933907622e-09,32.137698380553275,0.0012060244924214202,10.994942738453553,0.0008924099769501481,11.01961559195515,0.0008195597696612822,11.145430596935668,0.003146847206289749,10.128426498817047,0.050229854592430456,7.895114021785093,0.2751950710318852,5.533791271382173,0.4916623788769357,2.9707765636793164,0.731926578310231,1.7413890389591653,1.73988092699954e-32,0,0,2.561352525805442e-32,0.0,0.0,0.00038149062311276793,0,0,0.00035075985942967236,0.0,0.0,0.0004668697656597942,0,0,0.00019500074267853051,0.0,0.0,0.0006972322007641196,0,0,0.00027679867343977094,0.0,0.0,0.00036724694655276835,0,0,0.00018251196888741106,0.0,0.0,0.0007577246869914234,0,0,0.00022573968453798443,0.0,0.0,0.001128963427618146,0,0,0.00025587272830307484,0.0,0.0,0.02173040434718132,0,1,0.0004866959061473608,0.0,0.0,0.20947661995887756,1,1,0.0013207581359893084,0.0,0.0,0.0030577492973203374,4.1028690467654444e-29,0.0,0.0,0.00012703680840786546,0.0,0.0,6.825145101174712e-05,0.0,0.0,8.968803012976423e-05,0.0,0.0,5.5418931879103184e-05,0.0,0.0,5.014846828998998e-05,0.0,0.0,1.6261832570307888e-05,0.0,0.0,3.090901009272784e-05,0.0,0.0,7.491336145903915e-05,0.0,0.0
a penny saved is a penny earned,non-compositional,idiomem,1.0,6,0.5942852942753234,2.0883147954009473e-05,0.9893324375152588,3.4819946897927623,5.734566787915023e-13,33.219280948873624,0.0005144580973137636,12.144056262308382,0.0003334112631515988,12.168225104542321,0.0005403159660393916,11.434144634448401,0.017654758141361526,9.688525671410199,0.13633377767291677,7.324817010701202,0.31079351845346537,5.585981891972019,0.44952665849420254,4.283240598663364,0.5738684092017744,3.6283106242753242,4.097972026783278e-37,0,0,1.0337995342648478e-39,0.0,0.0,6.272021710174158e-05,0,0,0.0009100399329327047,0.0,0.0,5.9178713854635134e-05,0,0,0.0021980106830596924,0.0,0.0,0.00014436744095291942,0,0,0.002305077388882637,0.0,0.0,0.0003532503033056855,0,0,0.004448756575584412,0.0,0.0,0.0007796724094077945,0,0,0.004264552611857653,0.0,0.0,0.005030826199799776,0,0,0.009325677528977394,0.0,1.0,0.012316625565290451,0,1,0.028414156287908554,1.0,1.0,0.018263569101691246,0,1,0.06838960945606232,0.0,1.0,0.015902850501486147,1.9926996656115342e-39,0.0,0.0,0.00028691659099422395,0.0,0.0,0.00028944466612301767,0.0,0.0,0.00022513442672789097,0.0,0.0,0.00022541836369782686,0.0,0.0,0.0005582960438914597,0.0,0.0,0.0018579810857772827,0.0,0.0,0.0061449920758605,0.0,0.0,0.04164274409413338,0.0,1.0
a picture is worth 1000 words,non-compositional,idiomem,1.0,5,0.3882910642721981,2.2022028133505955e-05,0.9868997931480408,4.710107187471009,2.2592235103102014e-12,33.219280948873624,0.0009476023988099769,10.61991649318649,0.0008803071279544384,10.686218439016194,0.0013757096734480002,10.729658185996943,0.018267752909196133,9.889932406433243,0.13619705098437862,8.328572897928074,0.32989351248879756,5.83887681312344,0.4525437275755394,4.517783300707558,0.3798796645973198,4.615204006060198,1.0568956224627408e-30,0,0,9.840801609264781e-30,0.0,0.0,0.002167032565921545,0,0,1.6740528735681437e-05,0.0,0.0,0.002377934753894806,0,0,2.769098136923276e-05,0.0,0.0,0.0012729133013635874,0,0,5.213054100750014e-05,0.0,0.0,0.00132604013197124,0,0,3.6317374906502664e-05,0.0,0.0,0.0015157763846218586,0,0,3.280809323769063e-05,0.0,0.0,0.007071644067764282,0,0,0.00010674992518033832,0.0,0.0,0.04873235896229744,0,1,0.0004703483427874744,0.0,0.0,0.1118813157081604,0,1,0.0011450030142441392,0.0,0.0,0.00024264262760880228,1.0682089186374275e-29,0.0,0.0,2.9090679163346067e-06,0.0,0.0,1.4845048781353398e-06,0.0,0.0,2.045147084572818e-06,0.0,0.0,6.224387902875606e-07,0.0,0.0,4.814251610696374e-07,0.0,0.0,6.917202313161397e-07,0.0,0.0,4.784749307873426e-07,0.0,0.0,9.053665053215809e-07,0.0,0.0
actions speak louder than words,non-compositional,idiomem,1.0,4,0.45468953088857234,0.00096107367426157,0.9521294236183167,3.380751873362873,1.2764005319060576e-21,33.219280948873624,0.010561275805230252,10.715135319313854,0.027329589480359573,8.997370300767638,0.19380174414254725,7.547906882331446,0.2909544100839412,4.013387747387989,0.6671910138757084,2.91853621580035,0.719705411225732,3.108132783401286,0.6925661123168538,3.0637103027525834,0.5068113663583063,3.1864038169622337,2.3216302658399213e-23,0,0,3.6801336230594547e-28,0.0,0.0,0.00010483315418241546,0,0,2.6244465516356286e-06,0.0,0.0,0.00044354842975735664,0,0,1.4650896673629177e-06,0.0,0.0,0.0020008559804409742,0,0,7.636741429450922e-06,0.0,0.0,0.08843028545379639,1,1,4.866391009272775e-06,0.0,0.0,0.687808632850647,1,1,2.604471944778197e-07,0.0,0.0,0.8801119327545166,1,1,1.0498891755972295e-09,0.0,0.0,0.7754762172698975,1,1,2.645589969318962e-09,0.0,0.0,0.23985351622104645,0,1,2.680298621271504e-06,0.0,0.0,0.00012457135365669578,3.9184929972862275e-23,0.0,0.0,0.0001748780341586098,0.0,0.0,0.00017816277977544814,0.0,0.0,0.0005545335006900132,0.0,0.0,0.0004095135082025081,0.0,0.0,1.9013936253031716e-05,0.0,0.0,6.043499070074176e-07,0.0,0.0,2.8670132223851397e-07,0.0,0.0,4.88980149384588e-05,0.0,0.0
barking up the wrong tree,non-compositional,idiomem,1.0,4,0.5813701866427436,0.0003660195507109165,0.9563980102539062,3.1522738157680523,3.0536164635616557e-14,33.219280948873624,0.0012267763959243894,10.107790537122737,0.0010994724289048463,10.251332096049115,0.0016329507780028507,9.770335424211925,0.003082606228417717,8.898103494436768,0.013567897007305874,7.803155129926833,0.16042644734261557,6.657029138260612,0.40134899948634484,4.86922622067753,0.5083373231827863,3.4481899931949895,1.3796505732102546e-16,0,0,2.6951492367320204e-18,0.0,0.0,0.003073769621551037,0,1,0.00022661172260995954,0.0,0.0,0.0005729267140850425,0,0,0.00013958146155346185,0.0,0.0,0.0015439349226653576,0,0,6.027548442943953e-05,0.0,0.0,0.0012172386050224304,0,0,1.8107610230799764e-05,0.0,0.0,0.00799812376499176,0,1,3.079621819779277e-05,0.0,0.0,0.01006374228745699,0,1,1.914508357003797e-05,0.0,0.0,0.1874118149280548,1,1,2.5675979486550204e-05,0.0,0.0,0.7310001254081726,1,1,5.41504186912789e-06,0.0,0.0,0.012316684276659847,1.564748613445123e-19,0.0,0.0,5.703125134459697e-05,0.0,0.0,6.209030107129365e-05,0.0,0.0,4.987262946087867e-05,0.0,0.0,3.340270632179454e-05,0.0,0.0,2.4504977773176506e-05,0.0,0.0,3.8636382669210434e-05,0.0,0.0,0.00012430078641045839,0.0,0.0,6.529573875013739e-05,0.0,0.0
birds of a feather flock together,non-compositional,idiomem,1.0,5,0.4709760814905167,0.03185771033167839,0.99222332239151,2.210709047100708,1.668593178821168e-11,33.219280948873624,0.0017025337569066324,10.158774575958901,0.003844883495912654,9.947683560719733,0.021902073136880064,8.494163941006626,0.11729470596183092,5.92745632793587,0.3468612146214582,4.572076448462073,0.5325515764765442,3.818295801268775,0.5733175159431994,3.2403148370503345,0.49904884211719036,2.181903294979385,8.342849328046853e-11,0,0,2.2222985103059582e-15,0.0,0.0,0.003085511503741145,0,1,8.432000322500244e-05,0.0,0.0,0.0009885001927614212,0,0,0.0005098310648463666,0.0,0.0,0.0003865123726427555,0,0,0.00046713437768630683,0.0,0.0,0.0005787158152088523,0,0,0.004032806493341923,0.0,0.0,0.0002712614950723946,0,0,0.004144948907196522,0.0,0.0,0.001114807790145278,0,0,0.013318454846739769,0.0,1.0,0.006781711243093014,0,1,0.0016171023016795516,0.0,0.0,0.0353546179831028,0,1,0.0003660873044282198,0.0,0.0,0.0014561097237674402,2.2481585850043096e-16,0.0,0.0,5.308123036229517e-06,0.0,0.0,4.225386419420829e-06,0.0,0.0,5.2428795243031345e-06,0.0,0.0,5.580118340731133e-06,0.0,0.0,3.4540860269771656e-06,0.0,0.0,4.463483492145315e-06,0.0,0.0,1.6832310620884527e-06,0.0,0.0,2.754465640464332e-06,0.0,0.0
comparing apples to oranges,non-compositional,idiomem,1.0,3,0.32026515838030417,0.00048593987594358623,0.7837480306625366,4.620076667826239,5.824050431624282e-18,33.219280948873624,0.007074531068307503,10.655455385872072,0.005316821707917067,9.943235827566477,0.001610493481469651,9.587329215667111,0.12220299837645143,5.486798310761954,0.20344900355363885,4.120609172116145,0.18669905761877695,3.9583745537462423,0.2949656757215659,3.5108874445857694,0.28465369403905544,4.617416647962032,1.1898957753998465e-39,0,0,2.895396696328772e-22,0.0,1.0,0.00030657186289317906,0,0,8.51319418870844e-05,0.0,0.0,0.00037749228067696095,0,0,4.1412768041482195e-05,0.0,0.0,0.0005592030938714743,0,0,4.263954178895801e-05,0.0,0.0,0.0011476754443719983,0,0,0.00011678534792736173,0.0,0.0,0.0042470102198421955,0,0,0.0007223330321721733,0.0,0.0,0.008011147379875183,0,1,0.000642361817881465,0.0,0.0,0.12289925664663315,0,1,1.107474417949561e-05,0.0,0.0,0.1340664029121399,0,1,2.6353794169153844e-07,0.0,0.0,2.6353794169153844e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,
costs an arm and a leg,non-compositional,idiomem,1.0,5,0.3822632712734048,6.541723996633664e-05,0.978105366230011,5.6359554086534285,1.71883431055261e-11,33.219280948873624,0.0003058755799429491,11.93540331876357,0.00023004261893220246,12.133940849326198,0.0007772450844640844,11.494610264736595,0.012005941636743955,11.38950348512226,0.17155526974893293,10.520972798539358,0.19799034882735214,10.537632526054104,0.21174312478342472,8.717534725117776,0.3724435410949809,5.811958608992114,8.602193935468294e-13,0,0,6.883803943535938e-11,0.0,0.0,0.00014809114509262145,0,0,0.00019371396047063172,0.0,0.0,0.00032608138280920684,0,0,5.069456892670132e-05,0.0,0.0,0.0005534621304832399,0,0,8.817110938252881e-05,0.0,0.0,0.00045079796109348536,0,0,6.47536144242622e-05,0.0,0.0,0.0004427944659255445,0,0,7.249629561556503e-05,0.0,0.0,0.0002386255218880251,0,0,2.151274384232238e-05,0.0,0.0,0.00022097931650932878,0,0,2.5430766982026398e-05,0.0,0.0,0.0009256030316464603,0,0,0.00012873926607426256,0.0,0.0,0.004723785810710979,0.00857726950198412,0.0,1.0,0.00037632195744663477,0.0,0.0,4.285619070287794e-05,0.0,0.0,6.03333355684299e-05,0.0,0.0,6.254720210563391e-05,0.0,0.0,7.026581442914903e-05,0.0,0.0,5.021439210395329e-05,0.0,0.0,8.273537969216704e-05,0.0,0.0,0.0005377946072258055,0.0,0.0
do something at the drop of a hat,non-compositional,idiomem,1.0,7,0.4072210131479161,0.0005443448899313807,0.9578808546066284,4.518386075058946,4.777899006803317e-12,33.219280948873624,0.0018023340006558491,10.874233237872547,0.0011023439458637898,10.565708930503108,0.0011127079269499518,10.842340623831536,0.00414053909584514,10.060351763329578,0.00890851296207984,10.311633315814035,0.1329613918116073,8.552619404978497,0.32871670365836636,6.5330744843400455,0.3858971733425278,4.6997496827576155,4.263070772835229e-20,0,0,4.840858951019448e-19,0.0,0.0,0.0001195926743093878,0,0,0.0002080550038954243,0.0,0.0,0.00015842363063711673,0,0,8.869420707924291e-05,0.0,0.0,7.367308717221022e-05,0,0,4.7150686441455036e-05,0.0,0.0,0.000199218382476829,0,0,9.228396083926782e-05,0.0,0.0,0.0005104345036670566,0,0,0.000143413373734802,0.0,0.0,0.0009412028011865914,0,0,0.00033168637310154736,0.0,0.0,0.0007288820343092084,0,0,0.0005098364199511707,0.0,0.0,0.001720490283332765,0,0,0.0016806350322440267,0.0,0.0,0.00039643795278405177,2.8616508676340998e-22,0.0,0.0,2.8401511826814385e-06,0.0,0.0,5.112451162858633e-06,0.0,0.0,4.079942300450057e-06,0.0,0.0,2.1241801277938066e-06,0.0,0.0,1.5746174995001638e-06,0.0,0.0,5.319489901012275e-06,0.0,0.0,8.823771167953964e-06,0.0,0.0,8.36614071886288e-06,0.0,0.0
do unto others as you would have them do unto you,non-compositional,idiomem,1.0,10,0.782855615002336,0.00017985684098675847,0.9944243431091309,1.44782198744184,8.007345910989888e-15,33.219280948873624,0.0025405891487025657,10.167630814195313,0.00459986733912956,9.350262870067855,0.011627237478387542,7.875689167956561,0.07135966936766636,6.932057681911982,0.17658875779015942,4.719933209003194,0.34564192402904154,3.852274341930504,0.8175640505956835,1.5365018012023224,0.7745770870067645,1.4399944190042693,3.1685586142949074e-33,0,0,8.620163642453808e-34,0.0,0.0,0.00043874981929548085,0,0,0.00040104982326738536,0.0,0.0,0.0024460044223815203,0,0,0.000268076837528497,0.0,0.0,0.004927714355289936,0,0,0.0005908349412493408,0.0,0.0,0.0503184050321579,0,1,0.000746345438528806,0.0,0.0,0.24463452398777008,1,1,0.0005435630446299911,0.0,0.0,0.8319810628890991,1,1,0.0002434340858599171,0.0,0.0,0.9487766623497009,1,1,0.0001778423466021195,0.0,0.0,0.7694440484046936,1,1,0.0013630579924210906,0.0,0.0,0.003008640503431555,3.5614428169527313e-35,0.0,0.0,0.00045444900752045214,0.0,0.0,0.0006017652340233326,0.0,0.0,0.0015445288736373186,0.0,0.0,0.00898641999810934,0.0,1.0,0.006939747836440802,0.0,0.0,0.0022298507392406464,0.0,0.0,0.0015975236892700195,0.0,1.0,0.03488016128540039,0.0,1.0
don't count your chickens before they hatch,non-compositional,idiomem,1.0,7,0.43066624252657804,0.0014788941480219364,0.9241535067558289,3.0675678175198158,1.1018204485023741e-17,33.219280948873624,0.04455320161443004,10.614723823016618,0.0801125523981422,10.204118005999591,0.047806406302178014,9.381904386045958,0.0737965543745044,8.557087965446854,0.1829063695518666,5.2350511126969055,0.3503884352560687,3.1269670727724974,0.3757529624604753,2.97446502288955,0.4066308123126094,3.0110986751121906,3.4518256049515473e-22,0,0,1.9597874994519143e-23,0.0,0.0,0.0004081482475157827,0,0,0.00020067155128344893,0.0,0.0,0.000219791239942424,0,0,0.00013383188343141228,0.0,0.0,0.0014302947092801332,0,0,6.108800880610943e-05,0.0,0.0,0.006477335002273321,0,0,4.6823115553706884e-05,0.0,0.0,0.015641145408153534,0,0,3.461818050709553e-05,0.0,0.0,0.017545735463500023,0,1,4.67051868326962e-05,0.0,0.0,0.005166938528418541,0,0,2.5365379769937135e-05,0.0,0.0,0.0020617579575628042,0,0,6.878072599647567e-05,0.0,0.0,0.00013907985980191975,4.6533254501973764e-23,0.0,0.0,1.3365612176130526e-05,0.0,0.0,1.5859550330787897e-05,0.0,0.0,4.642100975615904e-06,0.0,0.0,3.4587535537866643e-06,0.0,0.0,1.491597572567116e-06,0.0,0.0,1.9071557062488864e-06,0.0,0.0,7.528052492489223e-07,0.0,0.0,8.641321755931131e-07,0.0,0.0
don't cry over spilt milk,non-compositional,idiomem,1.0,6,0.4115147215294807,0.0007235763478092849,0.9492180347442627,3.0708400202800212,1.2650097205652363e-17,33.219280948873624,0.05276470802164113,10.898936048543755,0.09711903650592528,8.845405512376663,0.0611827012107824,7.914508726574635,0.12697862883578637,6.862805689682663,0.23562884937079312,5.555678302629899,0.27877847070340067,4.588326159151854,0.28846361121395603,3.952925206746309,0.3783288956619799,3.116487742718961,3.7836919409310817e-22,0,0,1.0711255923008577e-23,0.0,0.0,3.908998769475147e-05,0,0,8.12768266769126e-05,0.0,0.0,2.712329660425894e-05,0,0,4.76028690172825e-05,0.0,0.0,0.0001658923429204151,0,0,0.0001172911433968693,0.0,0.0,0.00010317391570424661,0,0,0.00016422868066001683,0.0,0.0,0.00023290462559089065,0,0,0.00036355896736495197,0.0,0.0,0.0007327354978770018,0,0,0.0004938607453368604,0.0,0.0,0.0006255976622924209,0,0,0.0006231587613001466,0.0,0.0,0.0007223328575491905,0,0,0.0018919752910733223,0.0,0.0,0.00029807230914302707,2.2425232942643582e-23,0.0,0.0,9.987462544813752e-05,0.0,0.0,3.91188332287129e-05,0.0,0.0,0.0001163783817901276,0.0,0.0,4.03837620979175e-05,0.0,0.0,2.2736439859727398e-05,0.0,0.0,2.3591874196426943e-05,0.0,0.0,1.3441885130305309e-05,0.0,0.0,2.625322485982906e-05,0.0,0.0
